date,store_id,cat_id,sales,detrended_sales
2016-04-22,TX_3,FOODS,6150.74,2667.643161370397
2016-04-23,TX_3,FOODS,6451.81,2968.7255714555185
2016-04-24,TX_3,FOODS,6415.17,2932.0979815406386
2016-04-25,TX_3,FOODS,6586.34,3103.2803916257594
2016-04-26,TX_3,FOODS,6200.56,2717.51280171088
2016-04-27,TX_3,FOODS,5720.61,2237.575211796
2016-04-28,TX_3,FOODS,6318.96,2835.9376218811212
2016-04-29,TX_3,FOODS,7494.95,4011.9400319662413
2016-04-30,TX_3,FOODS,6513.02,3030.0224420513628
2016-05-01,TX_3,FOODS,8718.85,5235.864852136483
2016-05-02,TX_3,FOODS,7041.33,3558.3572622216034
2016-05-03,TX_3,FOODS,8291.83,4808.869672306724
2016-05-04,TX_3,FOODS,5867.7,2384.7520823918444
2016-05-05,TX_3,FOODS,7343.18,3860.2444924769657
2016-05-06,TX_3,FOODS,7726.24,4243.316902562086
2016-05-07,TX_3,FOODS,9534.85,6051.939312647207
2016-05-08,TX_3,FOODS,7944.17,4461.271722732327
2016-05-09,TX_3,FOODS,8367.28,4884.394132817448
2016-05-10,TX_3,FOODS,7095.2300000000005,3612.356542902569
2016-05-11,TX_3,FOODS,7758.8,4275.93895298769
2016-05-12,TX_3,FOODS,7835.93,4353.08136307281
2016-05-13,TX_3,FOODS,8166.55,4683.7137731579305
2016-05-14,TX_3,FOODS,7142.96,3660.136183243051
2016-05-15,TX_3,FOODS,7584.0650000000005,6416.228593328173
2016-05-16,TX_3,FOODS,8025.17,4542.371003413293
2016-05-17,TX_3,FOODS,6636.13,3153.3434134984127
2016-05-18,TX_3,FOODS,6513.29,3030.5158235835333
2016-05-19,TX_3,FOODS,6275.03,2792.268233668654
2016-05-20,TX_3,FOODS,7326.73,3843.980643753774
2016-05-21,TX_3,FOODS,8160.63,4677.893053838896
2016-05-22,TX_3,FOODS,8604.85,5122.125463924016
2011-01-29,TX_3,HOBBIES,850.8100000000001,-2631.9021259908636
2011-01-30,TX_3,HOBBIES,799.8000000000001,-2682.8997159057426
2011-01-31,TX_3,HOBBIES,607.02,-2875.6673058206225
2011-02-01,TX_3,HOBBIES,673.17,-2809.5048957355016
2011-02-02,TX_3,HOBBIES,487.97,-2994.692485650381
2011-02-03,TX_3,HOBBIES,682.21,-2800.4400755652605
2011-02-04,TX_3,HOBBIES,554.02,-2928.6176654801397
2011-02-05,TX_3,HOBBIES,713.46,-2769.165255395019
2011-02-06,TX_3,HOBBIES,851.29,-2631.3228453098986
2011-02-07,TX_3,HOBBIES,525.41,-2957.190435224778
2011-02-08,TX_3,HOBBIES,615.46,-2867.1280251396574
2011-02-09,TX_3,HOBBIES,438.54,-3044.0356150545367
2011-02-10,TX_3,HOBBIES,449.88,-3032.683204969416
2011-02-11,TX_3,HOBBIES,708.73,-2773.8207948842955
2011-02-12,TX_3,HOBBIES,622.63,-2859.9083847991747
2011-02-13,TX_3,HOBBIES,638.42,-2844.1059747140544
2011-02-14,TX_3,HOBBIES,436.12,-3046.3935646289337
2011-02-15,TX_3,HOBBIES,508.66,-2973.841154543813
2011-02-16,TX_3,HOBBIES,611.36,-2871.1287444586924
2011-02-17,TX_3,HOBBIES,535.1800000000001,-2947.296334373572
2011-02-18,TX_3,HOBBIES,628.12,-2854.343924288451
2011-02-19,TX_3,HOBBIES,866.04,-2616.4115142033306
2011-02-20,TX_3,HOBBIES,759.79,-2722.64910411821
2011-02-21,TX_3,HOBBIES,565.67,-2916.7566940330894
2011-02-22,TX_3,HOBBIES,530.43,-2951.984283947969
2011-02-23,TX_3,HOBBIES,647.82,-2834.5818738628477
2011-02-24,TX_3,HOBBIES,452.66,-3029.7294637777277
2011-02-25,TX_3,HOBBIES,546.9,-2935.4770536926067
2011-02-26,TX_3,HOBBIES,685.33,-2797.034643607486
2011-02-27,TX_3,HOBBIES,805.16,-2677.1922335223658
2011-02-28,TX_3,HOBBIES,533.53,-2948.8098234372446
2011-03-01,TX_3,HOBBIES,567.97,-2914.3574133521242
2011-03-02,TX_3,HOBBIES,457.69,-3024.6250032670036
2011-03-03,TX_3,HOBBIES,527.21,-2955.092593181883
2011-03-04,TX_3,HOBBIES,511.65,-2970.6401830967625
2011-03-05,TX_3,HOBBIES,753.29,-2728.987773011642
2011-03-06,TX_3,HOBBIES,781.71,-2700.555362926521
2011-03-07,TX_3,HOBBIES,713.09,-2769.1629528414005
2011-03-08,TX_3,HOBBIES,468.96,-3013.28054275628
2011-03-09,TX_3,HOBBIES,607.73,-2874.4981326711595
2011-03-10,TX_3,HOBBIES,686.02,-2796.1957225860388
2011-03-11,TX_3,HOBBIES,667.0600000000001,-2815.143312500918
2011-03-12,TX_3,HOBBIES,612.8,-2869.3909024157974
2011-03-13,TX_3,HOBBIES,869.0,-2613.178492330677
2011-03-14,TX_3,HOBBIES,547.15,-2935.016082245556
2011-03-15,TX_3,HOBBIES,444.93,-3037.223672160436
2011-03-16,TX_3,HOBBIES,574.01,-2908.131262075315
2011-03-17,TX_3,HOBBIES,437.98,-3044.1488519901945
2011-03-18,TX_3,HOBBIES,649.43,-2832.686441905074
2011-03-19,TX_3,HOBBIES,644.86,-2837.244031819953
2011-03-20,TX_3,HOBBIES,608.65,-2873.4416217348326
2011-03-21,TX_3,HOBBIES,465.82,-3016.2592116497117
2011-03-22,TX_3,HOBBIES,511.24,-2970.8268015645917
2011-03-23,TX_3,HOBBIES,484.86,-2997.1943914794706
2011-03-24,TX_3,HOBBIES,645.54,-2836.50198139435
2011-03-25,TX_3,HOBBIES,596.02,-2886.0095713092296
2011-03-26,TX_3,HOBBIES,659.27,-2822.747161224109
2011-03-27,TX_3,HOBBIES,861.55,-2620.4547511389883
2011-03-28,TX_3,HOBBIES,579.15,-2902.8423410538676
2011-03-29,TX_3,HOBBIES,666.08,-2815.899930968747
2011-03-30,TX_3,HOBBIES,505.16,-2976.8075208836262
2011-03-31,TX_3,HOBBIES,602.05,-2879.905110798506
2011-04-01,TX_3,HOBBIES,554.89,-2927.052700713385
2011-04-02,TX_3,HOBBIES,926.46,-2555.4702906282646
2011-04-03,TX_3,HOBBIES,1002.88,-2479.0378805431437
2011-04-04,TX_3,HOBBIES,847.0,-2634.905470458023
2011-04-05,TX_3,HOBBIES,683.0,-2798.8930603729027
2011-04-06,TX_3,HOBBIES,879.79,-2602.090650287782
2011-04-07,TX_3,HOBBIES,598.83,-2883.0382402026617
2011-04-08,TX_3,HOBBIES,603.6,-2878.255830117541
2011-04-09,TX_3,HOBBIES,708.22,-2773.6234200324197
2011-04-10,TX_3,HOBBIES,812.2,-2669.6310099472994
2011-04-11,TX_3,HOBBIES,694.99,-2786.8285998621786
2011-04-12,TX_3,HOBBIES,626.25,-2855.556189777058
2011-04-13,TX_3,HOBBIES,589.9,-2891.8937796919377
2011-04-14,TX_3,HOBBIES,648.01,-2833.7713696068167
2011-04-15,TX_3,HOBBIES,613.62,-2868.1489595216963
2011-04-16,TX_3,HOBBIES,966.78,-2514.9765494365756
2011-04-17,TX_3,HOBBIES,984.71,-2497.034139351455
2011-04-18,TX_3,HOBBIES,764.44,-2717.2917292663346
2011-04-19,TX_3,HOBBIES,644.08,-2837.639319181214
2011-04-20,TX_3,HOBBIES,603.4,-2878.306909096093
2011-04-21,TX_3,HOBBIES,645.97,-2835.724499010973
2011-04-22,TX_3,HOBBIES,668.7,-2812.9820889258517
2011-04-23,TX_3,HOBBIES,816.78,-2664.889678840732
2011-04-24,TX_3,HOBBIES,452.42,-3029.237268755611
2011-04-25,TX_3,HOBBIES,647.54,-2834.10485867049
2011-04-26,TX_3,HOBBIES,748.76,-2732.87244858537
2011-04-27,TX_3,HOBBIES,630.49,-2851.1300385002487
2011-04-28,TX_3,HOBBIES,701.49,-2780.117628415128
2011-04-29,TX_3,HOBBIES,798.03,-2683.565218330008
2011-04-30,TX_3,HOBBIES,821.39,-2660.192808244887
2011-05-01,TX_3,HOBBIES,899.95,-2581.6203981597664
2011-05-02,TX_3,HOBBIES,772.6800000000001,-2708.877988074646
2011-05-03,TX_3,HOBBIES,773.78,-2707.765577989525
2011-05-04,TX_3,HOBBIES,744.23,-2737.3031679044047
2011-05-05,TX_3,HOBBIES,816.66,-2664.860757819284
2011-05-06,TX_3,HOBBIES,685.61,-2795.898347734163
2011-05-07,TX_3,HOBBIES,958.59,-2522.9059376490427
2011-05-08,TX_3,HOBBIES,810.12,-2671.363527563922
2011-05-09,TX_3,HOBBIES,605.69,-2875.7811174788017
2011-05-10,TX_3,HOBBIES,631.66,-2849.798707393681
2011-05-11,TX_3,HOBBIES,852.73,-2628.71629730856
2011-05-12,TX_3,HOBBIES,823.77,-2657.66388722344
2011-05-13,TX_3,HOBBIES,689.38,-2792.041477138319
2011-05-14,TX_3,HOBBIES,930.93,-2550.4790670531984
2011-05-15,TX_3,HOBBIES,1040.34,-2441.0566569680777
2011-05-16,TX_3,HOBBIES,752.27,-2729.114246882957
2011-05-17,TX_3,HOBBIES,576.57,-2904.8018367978366
2011-05-18,TX_3,HOBBIES,461.53,-3019.8294267127158
2011-05-19,TX_3,HOBBIES,632.27,-2849.077016627595
2011-05-20,TX_3,HOBBIES,685.78,-2795.554606542475
2011-05-21,TX_3,HOBBIES,728.91,-2752.412196457354
2011-05-22,TX_3,HOBBIES,698.04,-2783.2697863722333
2011-05-23,TX_3,HOBBIES,758.96,-2722.337376287113
2011-05-24,TX_3,HOBBIES,678.97,-2802.3149662019923
2011-05-25,TX_3,HOBBIES,602.88,-2878.3925561168717
2011-05-26,TX_3,HOBBIES,660.17,-2821.090146031751
2011-05-27,TX_3,HOBBIES,847.53,-2633.7177359466305
2011-05-28,TX_3,HOBBIES,826.24,-2654.9953258615096
2011-05-29,TX_3,HOBBIES,755.5600000000001,-2725.662915776389
2011-05-30,TX_3,HOBBIES,810.1700000000001,-2671.0405056912687
2011-05-31,TX_3,HOBBIES,539.75,-2941.448095606148
2011-06-01,TX_3,HOBBIES,778.26,-2702.925685521027
2011-06-02,TX_3,HOBBIES,606.21,-2874.963275435907
2011-06-03,TX_3,HOBBIES,754.6800000000001,-2726.480865350786
2011-06-04,TX_3,HOBBIES,869.6,-2611.5484552656653
2011-06-05,TX_3,HOBBIES,788.95,-2692.186045180545
2011-06-06,TX_3,HOBBIES,707.92,-2773.203635095424
2011-06-07,TX_3,HOBBIES,597.3,-2883.811225010303
2011-06-08,TX_3,HOBBIES,749.24,-2731.8588149251827
2011-06-09,TX_3,HOBBIES,706.76,-2774.3264048400624
2011-06-10,TX_3,HOBBIES,707.82,-2773.2539947549417
2011-06-11,TX_3,HOBBIES,1086.0,-2395.061584669821
2011-06-12,TX_3,HOBBIES,693.96,-2787.0891745847002
2011-06-13,TX_3,HOBBIES,671.35,-2809.68676449958
2011-06-14,TX_3,HOBBIES,756.21,-2724.814354414459
2011-06-15,TX_3,HOBBIES,692.3000000000001,-2788.7119443293386
2011-06-16,TX_3,HOBBIES,709.9,-2771.099534244218
2011-06-17,TX_3,HOBBIES,633.75,-2847.237124159097
2011-06-18,TX_3,HOBBIES,900.84,-2580.1347140739767
2011-06-19,TX_3,HOBBIES,908.97,-2571.9923039888563
2011-06-20,TX_3,HOBBIES,691.2,-2789.749893903735
2011-06-21,TX_3,HOBBIES,679.63,-2801.307483818615
2011-06-22,TX_3,HOBBIES,495.13,-2985.795073733494
2011-06-23,TX_3,HOBBIES,698.46,-2782.4526636483733
2011-06-24,TX_3,HOBBIES,804.14,-2676.760253563253
2011-06-25,TX_3,HOBBIES,724.95,-2755.937843478132
2011-06-26,TX_3,HOBBIES,975.17,-2505.705433393012
2011-06-27,TX_3,HOBBIES,765.49,-2715.3730233078913
2011-06-28,TX_3,HOBBIES,658.18,-2822.6706132227705
2011-06-29,TX_3,HOBBIES,643.39,-2837.44820313765
2011-06-30,TX_3,HOBBIES,767.08,-2713.7457930525293
2011-07-01,TX_3,HOBBIES,946.3,-2534.5133829674087
2011-07-02,TX_3,HOBBIES,1078.68,-2402.120972882288
2011-07-03,TX_3,HOBBIES,820.64,-2660.1485627971674
2011-07-04,TX_3,HOBBIES,770.6700000000001,-2710.106152712047
2011-07-05,TX_3,HOBBIES,773.94,-2706.823742626926
2011-07-06,TX_3,HOBBIES,615.11,-2865.6413325418052
2011-07-07,TX_3,HOBBIES,683.9,-2796.838922456685
2011-07-08,TX_3,HOBBIES,691.26,-2789.466512371564
2011-07-09,TX_3,HOBBIES,901.63,-2579.084102286444
2011-07-10,TX_3,HOBBIES,748.82,-2731.881692201323
2011-07-11,TX_3,HOBBIES,635.84,-2844.849282116202
2011-07-12,TX_3,HOBBIES,628.65,-2852.026872031082
2011-07-13,TX_3,HOBBIES,677.92,-2802.744461945961
2011-07-14,TX_3,HOBBIES,519.48,-2961.1720518608404
2011-07-15,TX_3,HOBBIES,620.33,-2860.30964177572
2011-07-16,TX_3,HOBBIES,828.86,-2651.767231690599
2011-07-17,TX_3,HOBBIES,893.4,-2587.214821605479
2011-07-18,TX_3,HOBBIES,670.29,-2810.312411520358
2011-07-19,TX_3,HOBBIES,642.19,-2838.4000014352373
2011-07-20,TX_3,HOBBIES,741.91,-2738.667591350117
2011-07-21,TX_3,HOBBIES,635.39,-2845.1751812649964
2011-07-22,TX_3,HOBBIES,805.75,-2674.8027711798754
2011-07-23,TX_3,HOBBIES,1029.85,-2450.690361094755
2011-07-24,TX_3,HOBBIES,889.0500000000001,-2591.477951009634
2011-07-25,TX_3,HOBBIES,741.63,-2738.885540924514
2011-07-26,TX_3,HOBBIES,510.08,-2970.4231308393933
2011-07-27,TX_3,HOBBIES,507.53,-2972.960720754272
2011-07-28,TX_3,HOBBIES,697.07,-2783.408310669152
2011-07-29,TX_3,HOBBIES,702.79,-2777.6759005840313
2011-07-30,TX_3,HOBBIES,1038.07,-2442.3834904989108
2011-07-31,TX_3,HOBBIES,1055.87,-2424.5710804137902
2011-08-01,TX_3,HOBBIES,806.61,-2673.818670328669
2011-08-02,TX_3,HOBBIES,646.49,-2833.926260243549
2011-08-03,TX_3,HOBBIES,820.63,-2659.773850158428
2011-08-04,TX_3,HOBBIES,616.75,-2863.6414400733074
2011-08-05,TX_3,HOBBIES,639.15,-2841.229029988187
2011-08-06,TX_3,HOBBIES,817.9,-2662.466619903066
2011-08-07,TX_3,HOBBIES,834.04,-2646.314209817946
2011-08-08,TX_3,HOBBIES,715.9300000000001,-2764.411799732825
2011-08-09,TX_3,HOBBIES,515.27,-2965.0593896477044
2011-08-10,TX_3,HOBBIES,630.58,-2849.736979562584
2011-08-11,TX_3,HOBBIES,663.71,-2816.594569477463
2011-08-12,TX_3,HOBBIES,570.69,-2909.6021593923424
2011-08-13,TX_3,HOBBIES,778.18,-2702.0997493072223
2011-08-14,TX_3,HOBBIES,778.69,-2701.5773392221013
2011-08-15,TX_3,HOBBIES,479.98,-3000.274929136981
2011-08-16,TX_3,HOBBIES,566.95,-2913.29251905186
2011-08-17,TX_3,HOBBIES,698.42,-2781.8101089667393
2011-08-18,TX_3,HOBBIES,587.52,-2892.697698881619
2011-08-19,TX_3,HOBBIES,828.51,-2651.695288796498
2011-08-20,TX_3,HOBBIES,832.33,-2647.8628787113776
2011-08-21,TX_3,HOBBIES,825.89,-2654.2904686262573
2011-08-22,TX_3,HOBBIES,674.65,-2805.5180585411363
2011-08-23,TX_3,HOBBIES,577.2,-2902.955648456016
2011-08-24,TX_3,HOBBIES,622.71,-2857.433238370895
2011-08-25,TX_3,HOBBIES,500.07,-2980.0608282857743
2011-08-26,TX_3,HOBBIES,731.94,-2748.178418200654
2011-08-27,TX_3,HOBBIES,871.48,-2608.6260081155333
2011-08-28,TX_3,HOBBIES,730.98,-2749.1135980304125
2011-08-29,TX_3,HOBBIES,565.89,-2914.1911879452923
2011-08-30,TX_3,HOBBIES,482.54,-2997.5287778601714
2011-08-31,TX_3,HOBBIES,560.99,-2919.066367775051
2011-09-01,TX_3,HOBBIES,641.87,-2838.1739576899304
2011-09-02,TX_3,HOBBIES,693.84,-2786.1915476048093
2011-09-03,TX_3,HOBBIES,888.75,-2591.269137519689
2011-09-04,TX_3,HOBBIES,488.68,-2991.3267274345685
2011-09-05,TX_3,HOBBIES,582.35,-2897.6443173494476
2011-09-06,TX_3,HOBBIES,451.13,-3028.851907264327
2011-09-07,TX_3,HOBBIES,570.74,-2909.229497179206
2011-09-08,TX_3,HOBBIES,561.36,-2918.597087094086
2011-09-09,TX_3,HOBBIES,624.32,-2855.624677008965
2011-09-10,TX_3,HOBBIES,721.35,-2758.5822669238446
2011-09-11,TX_3,HOBBIES,1025.05,-2454.8698568387244
2011-09-12,TX_3,HOBBIES,576.0,-2903.9074467536034
2011-09-13,TX_3,HOBBIES,532.3,-2947.595036668483
2011-09-14,TX_3,HOBBIES,447.68,-3032.2026265833624
2011-09-15,TX_3,HOBBIES,525.42,-2954.4502164982414
2011-09-16,TX_3,HOBBIES,602.43,-2877.4278064131213
2011-09-17,TX_3,HOBBIES,839.56,-2640.2853963280004
2011-09-18,TX_3,HOBBIES,923.67,-2556.1629862428795
2011-09-19,TX_3,HOBBIES,689.6800000000001,-2790.140576157759
2011-09-20,TX_3,HOBBIES,499.19,-2980.6181660726384
2011-09-21,TX_3,HOBBIES,568.89,-2910.9057559875178
2011-09-22,TX_3,HOBBIES,554.61,-2925.173345902397
2011-09-23,TX_3,HOBBIES,688.39,-2791.3809358172766
2011-09-24,TX_3,HOBBIES,863.15,-2616.608525732156
2011-09-25,TX_3,HOBBIES,765.12,-2714.6261156470355
2011-09-26,TX_3,HOBBIES,657.13,-2822.6037055619145
2011-09-27,TX_3,HOBBIES,505.48,-2974.241295476794
2011-09-28,TX_3,HOBBIES,656.96,-2822.7488853916734
2011-09-29,TX_3,HOBBIES,544.19,-2935.506475306553
2011-09-30,TX_3,HOBBIES,687.93,-2791.7540652214325
2011-10-01,TX_3,HOBBIES,795.15,-2684.5216551363114
2011-10-02,TX_3,HOBBIES,703.66,-2775.9992450511913
2011-10-03,TX_3,HOBBIES,626.89,-2852.7568349660705
2011-10-04,TX_3,HOBBIES,578.55,-2901.08442488095
2011-10-05,TX_3,HOBBIES,644.42,-2835.202014795829
2011-10-06,TX_3,HOBBIES,533.47,-2946.139604710708
2011-10-07,TX_3,HOBBIES,879.7,-2599.897194625588
2011-10-08,TX_3,HOBBIES,689.79,-2789.7947845404674
2011-10-09,TX_3,HOBBIES,803.99,-2675.5823744553463
2011-10-10,TX_3,HOBBIES,617.45,-2862.1099643702264
2011-10-11,TX_3,HOBBIES,632.44,-2847.1075542851054
2011-10-12,TX_3,HOBBIES,530.5600000000001,-2948.9751441999847
2011-10-13,TX_3,HOBBIES,605.95,-2873.572734114864
2011-10-14,TX_3,HOBBIES,724.72,-2754.7903240297437
2011-10-15,TX_3,HOBBIES,805.66,-2673.8379139446233
2011-10-16,TX_3,HOBBIES,679.4,-2800.0855038595023
2011-10-17,TX_3,HOBBIES,573.0600000000001,-2906.4130937743817
2011-10-18,TX_3,HOBBIES,623.14,-2856.3206836892614
2011-10-19,TX_3,HOBBIES,672.38,-2807.0682736041404
2011-10-20,TX_3,HOBBIES,568.09,-2911.3458635190195
2011-10-21,TX_3,HOBBIES,633.6800000000001,-2845.743453433899
2011-10-22,TX_3,HOBBIES,654.71,-2824.7010433487785
2011-10-23,TX_3,HOBBIES,668.08,-2811.3186332636583
2011-10-24,TX_3,HOBBIES,738.88,-2740.5062231785373
2011-10-25,TX_3,HOBBIES,585.26,-2894.113813093417
2011-10-26,TX_3,HOBBIES,649.0500000000001,-2830.311403008296
2011-10-27,TX_3,HOBBIES,547.95,-2931.3989929231757
2011-10-28,TX_3,HOBBIES,607.3,-2872.0365828380545
2011-10-29,TX_3,HOBBIES,779.49,-2699.834172752934
2011-10-30,TX_3,HOBBIES,830.45,-2648.8617626678133
2011-10-31,TX_3,HOBBIES,623.15,-2856.149352582693
2011-11-01,TX_3,HOBBIES,747.94,-2731.3469424975724
2011-11-02,TX_3,HOBBIES,621.25,-2858.0245324124517
2011-11-03,TX_3,HOBBIES,760.28,-2718.982122327331
2011-11-04,TX_3,HOBBIES,699.49,-2779.7597122422103
2011-11-05,TX_3,HOBBIES,777.03,-2702.2073021570895
2011-11-06,TX_3,HOBBIES,930.42,-2548.8048920719693
2011-11-07,TX_3,HOBBIES,584.77,-2894.4424819868486
2011-11-08,TX_3,HOBBIES,477.08,-3002.1200719017284
2011-11-09,TX_3,HOBBIES,684.75,-2794.4376618166075
2011-11-10,TX_3,HOBBIES,505.42,-2973.7552517314866
2011-11-11,TX_3,HOBBIES,661.15,-2818.0128416463663
2011-11-12,TX_3,HOBBIES,782.66,-2696.4904315612457
2011-11-13,TX_3,HOBBIES,513.45,-2965.688021476125
2011-11-14,TX_3,HOBBIES,779.34,-2699.7856113910043
2011-11-15,TX_3,HOBBIES,641.6899999999999,-2837.4232013058836
2011-11-16,TX_3,HOBBIES,456.74,-3022.3607912207635
2011-11-17,TX_3,HOBBIES,531.32,-2947.7683811356424
2011-11-18,TX_3,HOBBIES,661.91,-2817.165971050522
2011-11-19,TX_3,HOBBIES,596.21,-2882.8535609654014
2011-11-20,TX_3,HOBBIES,746.4399999999999,-2732.6111508802805
2011-11-21,TX_3,HOBBIES,625.28,-2853.7587407951605
2011-11-22,TX_3,HOBBIES,529.09,-2949.9363307100393
2011-11-23,TX_3,HOBBIES,530.79,-2948.2239206249187
2011-11-24,TX_3,HOBBIES,437.46,-3041.5415105397983
2011-11-25,TX_3,HOBBIES,658.12,-2820.8691004546777
2011-11-26,TX_3,HOBBIES,635.91,-2843.066690369557
2011-11-27,TX_3,HOBBIES,787.98,-2690.9842802844364
2011-11-28,TX_3,HOBBIES,502.38,-2976.5718701993155
2011-11-29,TX_3,HOBBIES,539.05,-2939.8894601141947
2011-11-30,TX_3,HOBBIES,602.74,-2876.1870500290743
2011-12-01,TX_3,HOBBIES,735.59,-2743.3246399439536
2011-12-02,TX_3,HOBBIES,513.44,-2965.4622298588333
2011-12-03,TX_3,HOBBIES,869.03,-2609.859819773713
2011-12-04,TX_3,HOBBIES,1125.0,-2353.877409688592
2011-12-05,TX_3,HOBBIES,549.46,-2929.4049996034714
2011-12-06,TX_3,HOBBIES,634.22,-2844.632589518351
2011-12-07,TX_3,HOBBIES,544.22,-2934.62017943323
2011-12-08,TX_3,HOBBIES,466.7,-3012.1277693481097
2011-12-09,TX_3,HOBBIES,661.48,-2817.3353592629887
2011-12-10,TX_3,HOBBIES,795.93,-2682.8729491778686
2011-12-11,TX_3,HOBBIES,874.76,-2604.030539092748
2011-12-12,TX_3,HOBBIES,634.26,-2844.518129007627
2011-12-13,TX_3,HOBBIES,528.97,-2949.7957189225062
2011-12-14,TX_3,HOBBIES,498.5,-2980.2533088373857
2011-12-15,TX_3,HOBBIES,591.87,-2886.870898752265
2011-12-16,TX_3,HOBBIES,550.27,-2928.4584886671446
2011-12-17,TX_3,HOBBIES,1028.5,-2450.216078582024
2011-12-18,TX_3,HOBBIES,554.72,-2923.983668496903
2011-12-19,TX_3,HOBBIES,844.49,-2634.201258411783
2011-12-20,TX_3,HOBBIES,487.44,-2991.238848326662
2011-12-21,TX_3,HOBBIES,628.86,-2849.8064382415414
2011-12-22,TX_3,HOBBIES,659.37,-2819.284028156421
2011-12-23,TX_3,HOBBIES,770.5,-2708.1416180713004
2011-12-24,TX_3,HOBBIES,601.27,-2877.3592079861796
2011-12-25,TX_3,HOBBIES,0.0,-3478.616797901059
2011-12-26,TX_3,HOBBIES,865.8000000000001,-2612.8043878159383
2011-12-27,TX_3,HOBBIES,557.99,-2920.6019777308175
2011-12-28,TX_3,HOBBIES,595.34,-2883.2395676456968
2011-12-29,TX_3,HOBBIES,506.23,-2972.3371575605765
2011-12-30,TX_3,HOBBIES,626.79,-2851.764747475456
2011-12-31,TX_3,HOBBIES,704.09,-2774.4523373903353
2012-01-01,TX_3,HOBBIES,467.11,-3011.4199273052145
2012-01-02,TX_3,HOBBIES,775.77,-2702.747517220094
2012-01-03,TX_3,HOBBIES,595.68,-2882.8251071349737
2012-01-04,TX_3,HOBBIES,519.47,-2959.0226970498525
2012-01-05,TX_3,HOBBIES,554.19,-2924.290286964732
2012-01-06,TX_3,HOBBIES,453.59,-3024.8778768796114
2012-01-07,TX_3,HOBBIES,612.93,-2865.525466794491
2012-01-08,TX_3,HOBBIES,631.17,-2847.2730567093704
2012-01-09,TX_3,HOBBIES,416.6,-3061.8306466242498
2012-01-10,TX_3,HOBBIES,675.29,-2803.128236539129
2012-01-11,TX_3,HOBBIES,642.88,-2835.5258264540084
2012-01-12,TX_3,HOBBIES,566.33,-2912.063416368888
2012-01-13,TX_3,HOBBIES,645.21,-2833.171006283767
2012-01-14,TX_3,HOBBIES,784.76,-2693.6085961986464
2012-01-15,TX_3,HOBBIES,679.98,-2798.376186113526
2012-01-16,TX_3,HOBBIES,509.61,-2968.7337760284054
2012-01-17,TX_3,HOBBIES,584.69,-2893.6413659432847
2012-01-18,TX_3,HOBBIES,510.74,-2967.5789558581637
2012-01-19,TX_3,HOBBIES,584.73,-2893.5765457730436
2012-01-20,TX_3,HOBBIES,475.56,-3002.734135687923
2012-01-21,TX_3,HOBBIES,762.26,-2716.021725602802
2012-01-22,TX_3,HOBBIES,808.61,-2669.6593155176815
2012-01-23,TX_3,HOBBIES,521.29,-2956.966905432561
2012-01-24,TX_3,HOBBIES,632.77,-2845.4744953474406
2012-01-25,TX_3,HOBBIES,470.16,-3008.07208526232
2012-01-26,TX_3,HOBBIES,564.27,-2913.949675177199
2012-01-27,TX_3,HOBBIES,778.57,-2699.6372650920785
2012-01-28,TX_3,HOBBIES,886.0,-2592.194855006958
2012-01-29,TX_3,HOBBIES,918.14,-2560.0424449218376
2012-01-30,TX_3,HOBBIES,586.87,-2891.300034836717
2012-01-31,TX_3,HOBBIES,515.86,-2962.297624751596
2012-02-01,TX_3,HOBBIES,812.87,-2665.2752146664757
2012-02-02,TX_3,HOBBIES,812.0,-2666.132804581355
2012-02-03,TX_3,HOBBIES,682.14,-2795.980394496234
2012-02-04,TX_3,HOBBIES,1006.42,-2471.6879844111136
2012-02-05,TX_3,HOBBIES,779.83,-2698.265574325993
2012-02-06,TX_3,HOBBIES,457.18,-3020.9031642408727
2012-02-07,TX_3,HOBBIES,690.3,-2787.770754155752
2012-02-08,TX_3,HOBBIES,827.6,-2650.458344070631
2012-02-09,TX_3,HOBBIES,670.57,-2807.4759339855104
2012-02-10,TX_3,HOBBIES,731.3100000000001,-2746.72352390039
2012-02-11,TX_3,HOBBIES,736.14,-2741.881113815269
2012-02-12,TX_3,HOBBIES,868.95,-2609.0587037301484
2012-02-13,TX_3,HOBBIES,737.63,-2740.366293645028
2012-02-14,TX_3,HOBBIES,616.49,-2861.4938835599078
2012-02-15,TX_3,HOBBIES,552.6,-2925.371473474787
2012-02-16,TX_3,HOBBIES,681.66,-2796.299063389666
2012-02-17,TX_3,HOBBIES,571.11,-2906.8366533045455
2012-02-18,TX_3,HOBBIES,894.95,-2582.9842432194246
2012-02-19,TX_3,HOBBIES,766.75,-2711.171833134304
2012-02-20,TX_3,HOBBIES,624.8100000000001,-2853.0994230491838
2012-02-21,TX_3,HOBBIES,621.47,-2856.4270129640627
2012-02-22,TX_3,HOBBIES,545.54,-2932.3446028789426
2012-02-23,TX_3,HOBBIES,752.65,-2725.2221927938217
2012-02-24,TX_3,HOBBIES,655.59,-2822.269782708701
2012-02-25,TX_3,HOBBIES,844.36,-2633.4873726235805
2012-02-26,TX_3,HOBBIES,956.49,-2521.34496253846
2012-02-27,TX_3,HOBBIES,721.23,-2756.592552453339
2012-02-28,TX_3,HOBBIES,619.94,-2857.8701423682187
2012-02-29,TX_3,HOBBIES,687.53,-2790.2677322830978
